Sale_ID,Date,Store,Product,Units_Sold,Unit_Price,Category,Total_Sale
881,2025-07-18 08:21:59.421644,Aylesbury,Rabbit Hutch,6,19.91,Rodent,119.46
882,2025-07-09 08:21:59.421648,Oxford,Cat Litter,8,25.45,Cat,203.6
883,2025-05-24 08:21:59.421653,Oxford,Fish Flakes,9,19.69,Fish,177.21
884,2025-06-11 08:21:59.421658,Buckingham,Aquarium Filter,1,35.07,Fish,35.07
885,2025-06-16 08:21:59.421662,Buckingham,Fish Flakes,3,34.11,Fish,102.33
886,2025-06-21 08:21:59.421668,Aylesbury,Dog Chew Toy,3,36.61,Dog,109.83
887,2025-05-26 08:21:59.421672,Milton Keynes,Aquarium Filter,8,15.59,Fish,124.72
888,2025-06-11 08:21:59.421674,Oxford,Dog Chew Toy,1,17.83,Dog,17.83
889,2025-06-15 08:21:59.421677,Oxford,Hamster Wheel,5,8.88,Rodent,44.4
890,2025-07-10 08:21:59.421679,Aylesbury,Cat Litter,3,33.8,Cat,101.4
891,2025-05-26 08:21:59.421682,Buckingham,Hamster Wheel,2,4.86,Rodent,9.72
892,2025-06-01 08:21:59.421684,Milton Keynes,Wet Cat Food,8,31.08,Cat,248.64
893,2025-07-01 08:21:59.421686,Buckingham,Fish Flakes,3,43.87,Fish,131.61
894,2025-06-16 08:21:59.421689,Buckingham,Dog Chew Toy,7,44.86,Dog,314.02
895,2025-07-16 08:21:59.421691,Buckingham,Flea Shampoo,1,24.09,Dog,24.09
896,2025-06-29 08:21:59.421694,Buckingham,Hamster Wheel,6,24.58,Rodent,147.48
897,2025-07-11 08:21:59.421696,Oxford,Wet Cat Food,3,6.61,Cat,19.83
898,2025-07-08 08:21:59.421699,Oxford,Dry Dog Food,8,34.52,Dog,276.16
899,2025-05-27 08:21:59.421701,Buckingham,Rabbit Hutch,6,41.59,Rodent,249.54
900,2025-05-26 08:21:59.421703,Milton Keynes,Aquarium Filter,2,14.49,Fish,28.98
901,2025-05-28 08:21:59.421706,Aylesbury,Wet Cat Food,6,22.79,Cat,136.74
902,2025-06-16 08:21:59.421708,Milton Keynes,Cat Litter,7,42.42,Cat,296.94
903,2025-06-05 08:21:59.421711,Milton Keynes,Hamster Wheel,5,44.21,Rodent,221.05
904,2025-07-06 08:21:59.421713,Milton Keynes,Cat Litter,3,14.42,Cat,43.26
905,2025-05-28 08:21:59.421715,Buckingham,Rabbit Hutch,4,28.87,Rodent,115.48
906,2025-07-14 08:21:59.421718,Oxford,Flea Shampoo,4,12.04,Dog,48.16
907,2025-07-02 08:21:59.421721,Milton Keynes,Fish Flakes,6,7.78,Fish,46.68
908,2025-07-10 08:21:59.421723,Buckingham,Fish Flakes,1,45.81,Fish,45.81
909,2025-07-18 08:21:59.421726,Milton Keynes,Cat Litter,4,41.55,Cat,166.2
910,2025-06-05 08:21:59.421728,Milton Keynes,Dog Chew Toy,4,38.71,Dog,154.84
911,2025-06-11 08:21:59.421732,Buckingham,Flea Shampoo,1,5.28,Dog,5.28
912,2025-07-10 08:21:59.421736,Oxford,Fish Flakes,9,42.65,Fish,383.85
913,2025-05-28 08:21:59.421741,Oxford,Flea Shampoo,4,23.58,Dog,94.32
914,2025-07-09 08:21:59.421746,Aylesbury,Wet Cat Food,7,19.08,Cat,133.56
915,2025-07-08 08:21:59.421753,Buckingham,Flea Shampoo,3,28.67,Dog,86.01
916,2025-06-30 08:21:59.421757,Aylesbury,Bird Seed,3,7.28,Bird,21.84
917,2025-06-22 08:21:59.421762,Aylesbury,Rabbit Hutch,8,38.55,Rodent,308.4
918,2025-07-06 08:21:59.421766,Aylesbury,Fish Flakes,8,30.36,Fish,242.88
919,2025-06-10 08:21:59.421775,Oxford,Flea Shampoo,1,11.76,Dog,11.76
920,2025-05-22 08:21:59.421778,Buckingham,Cat Litter,2,11.84,Cat,23.68
921,2025-06-27 08:21:59.421780,Aylesbury,Dry Dog Food,8,11.65,Dog,93.2
922,2025-06-06 08:21:59.421782,Buckingham,Bird Seed,1,5.67,Bird,5.67
923,2025-05-31 08:21:59.421785,Buckingham,Bird Seed,8,30.62,Bird,244.96
924,2025-05-28 08:21:59.421788,Oxford,Dog Chew Toy,8,42.49,Dog,339.92
925,2025-06-15 08:21:59.421790,Aylesbury,Flea Shampoo,2,3.81,Dog,7.62
926,2025-05-27 08:21:59.421792,Aylesbury,Dog Chew Toy,4,5.29,Dog,21.16
927,2025-05-20 08:21:59.421795,Buckingham,Dog Chew Toy,6,29.91,Dog,179.46
928,2025-06-04 08:21:59.421797,Milton Keynes,Dry Dog Food,9,41.51,Dog,373.59
929,2025-06-18 08:21:59.421799,Oxford,Wet Cat Food,8,18.35,Cat,146.8
930,2025-07-01 08:21:59.421802,Oxford,Flea Shampoo,8,19.42,Dog,155.36
931,2025-05-23 08:21:59.421804,Oxford,Hamster Wheel,7,31.02,Rodent,217.14
932,2025-06-15 08:21:59.421807,Oxford,Fish Flakes,9,15.88,Fish,142.92
933,2025-06-29 08:21:59.421809,Aylesbury,Dog Chew Toy,2,4.24,Dog,8.48
934,2025-06-17 08:21:59.421811,Aylesbury,Rabbit Hutch,3,37.55,Rodent,112.65
935,2025-05-19 08:21:59.421814,Milton Keynes,Aquarium Filter,8,32.4,Fish,259.2
936,2025-06-18 08:21:59.421816,Oxford,Rabbit Hutch,6,30.29,Rodent,181.74
937,2025-07-09 08:21:59.421819,Oxford,Dry Dog Food,9,37.85,Dog,340.65
938,2025-06-11 08:21:59.421821,Buckingham,Dry Dog Food,4,34.73,Dog,138.92
939,2025-06-28 08:21:59.421824,Aylesbury,Cat Litter,8,12.67,Cat,101.36
940,2025-07-14 08:21:59.421826,Oxford,Wet Cat Food,3,19.56,Cat,58.68
941,2025-06-27 08:21:59.421828,Milton Keynes,Fish Flakes,3,8.92,Fish,26.76
942,2025-06-26 08:21:59.421831,Milton Keynes,Dog Chew Toy,8,9.09,Dog,72.72
943,2025-07-10 08:21:59.421833,Aylesbury,Rabbit Hutch,5,34.77,Rodent,173.85
944,2025-06-12 08:21:59.421835,Milton Keynes,Aquarium Filter,3,43.34,Fish,130.02
945,2025-07-03 08:21:59.421838,Milton Keynes,Dry Dog Food,1,48.24,Dog,48.24
946,2025-06-09 08:21:59.421840,Aylesbury,Dry Dog Food,3,32.52,Dog,97.56
947,2025-05-22 08:21:59.421843,Oxford,Wet Cat Food,9,11.64,Cat,104.76
948,2025-07-01 08:21:59.421845,Oxford,Aquarium Filter,5,7.96,Fish,39.8
949,2025-07-17 08:21:59.421847,Milton Keynes,Aquarium Filter,2,41.19,Fish,82.38
950,2025-07-13 08:21:59.421851,Milton Keynes,Wet Cat Food,7,30.19,Cat,211.33
951,2025-07-07 08:21:59.421853,Oxford,Dry Dog Food,2,32.05,Dog,64.1
952,2025-06-01 08:21:59.421855,Aylesbury,Fish Flakes,4,39.72,Fish,158.88
953,2025-07-18 08:21:59.421858,Milton Keynes,Flea Shampoo,7,36.04,Dog,252.28
954,2025-05-21 08:21:59.421860,Buckingham,Flea Shampoo,4,42.21,Dog,168.84
955,2025-05-19 08:21:59.421862,Aylesbury,Wet Cat Food,7,5.63,Cat,39.41
956,2025-06-16 08:21:59.421865,Milton Keynes,Aquarium Filter,7,38.12,Fish,266.84
957,2025-06-16 08:21:59.421868,Milton Keynes,Dog Chew Toy,1,42.98,Dog,42.98
958,2025-05-19 08:21:59.421870,Buckingham,Wet Cat Food,6,16.44,Cat,98.64
959,2025-05-19 08:21:59.421873,Buckingham,Fish Flakes,9,33.09,Fish,297.81
960,2025-06-03 08:21:59.421875,Oxford,Wet Cat Food,2,17.76,Cat,35.52
961,2025-06-14 08:21:59.421877,Aylesbury,Bird Seed,3,48.01,Bird,144.03
962,2025-06-09 08:21:59.421880,Aylesbury,Rabbit Hutch,5,4.56,Rodent,22.8
963,2025-07-05 08:21:59.421882,Oxford,Aquarium Filter,9,30.24,Fish,272.16
964,2025-06-18 08:21:59.421884,Aylesbury,Cat Litter,4,10.82,Cat,43.28
965,2025-06-08 08:21:59.421887,Aylesbury,Cat Litter,1,36.46,Cat,36.46
966,2025-07-16 08:21:59.421889,Aylesbury,Aquarium Filter,4,11.26,Fish,45.04
967,2025-06-26 08:21:59.421892,Aylesbury,Fish Flakes,6,14.05,Fish,84.3
968,2025-06-08 08:21:59.421894,Aylesbury,Bird Seed,5,26.23,Bird,131.15
969,2025-07-01 08:21:59.421896,Buckingham,Bird Seed,1,45.99,Bird,45.99
970,2025-06-17 08:21:59.421899,Aylesbury,Dry Dog Food,4,12.94,Dog,51.76
971,2025-05-21 08:21:59.421901,Buckingham,Rabbit Hutch,6,9.77,Rodent,58.62
972,2025-05-31 08:21:59.421904,Aylesbury,Flea Shampoo,4,38.66,Dog,154.64
973,2025-07-15 08:21:59.421906,Oxford,Hamster Wheel,9,26.52,Rodent,238.68
974,2025-07-07 08:21:59.421910,Milton Keynes,Fish Flakes,5,45.84,Fish,229.2
975,2025-05-30 08:21:59.421913,Buckingham,Hamster Wheel,8,9.88,Rodent,79.04
976,2025-07-18 08:21:59.421915,Aylesbury,Hamster Wheel,9,33.35,Rodent,300.15
977,2025-06-25 08:21:59.421917,Oxford,Aquarium Filter,5,13.94,Fish,69.7
978,2025-07-04 08:21:59.421920,Milton Keynes,Cat Litter,6,10.36,Cat,62.16
979,2025-07-08 08:21:59.421922,Buckingham,Cat Litter,1,35.11,Cat,35.11
980,2025-06-06 08:21:59.421925,Milton Keynes,Flea Shampoo,7,30.89,Dog,216.23
981,2025-06-17 08:21:59.421927,Oxford,Aquarium Filter,4,38.47,Fish,153.88
982,2025-06-16 08:21:59.421929,Buckingham,Hamster Wheel,2,17.53,Rodent,35.06
983,2025-06-14 08:21:59.421932,Milton Keynes,Dog Chew Toy,5,24.04,Dog,120.2
984,2025-07-16 08:21:59.421934,Aylesbury,Cat Litter,3,22.05,Cat,66.15
985,2025-07-14 08:21:59.421937,Buckingham,Fish Flakes,6,49.24,Fish,295.44
986,2025-07-05 08:21:59.421939,Milton Keynes,Fish Flakes,8,16.73,Fish,133.84
987,2025-05-26 08:21:59.421942,Oxford,Dry Dog Food,7,16.85,Dog,117.95
988,2025-06-14 08:21:59.421944,Oxford,Wet Cat Food,3,19.65,Cat,58.95
989,2025-06-25 08:21:59.421946,Buckingham,Dog Chew Toy,8,29.53,Dog,236.24
990,2025-07-16 08:21:59.421949,Milton Keynes,Cat Litter,2,14.85,Cat,29.7
991,2025-07-09 08:21:59.421951,Buckingham,Bird Seed,9,46.01,Bird,414.09
992,2025-07-11 08:21:59.421953,Buckingham,Cat Litter,4,15.48,Cat,61.92
993,2025-06-26 08:21:59.421956,Milton Keynes,Dry Dog Food,1,45.09,Dog,45.09
994,2025-06-04 08:21:59.421958,Milton Keynes,Fish Flakes,8,7.85,Fish,62.8
995,2025-06-28 08:21:59.421961,Aylesbury,Hamster Wheel,7,33.85,Rodent,236.95
996,2025-06-30 08:21:59.421963,Milton Keynes,Bird Seed,5,45.62,Bird,228.1
997,2025-06-07 08:21:59.421966,Oxford,Aquarium Filter,5,10.92,Fish,54.6
998,2025-06-27 08:21:59.421968,Buckingham,Rabbit Hutch,7,48.5,Rodent,339.5
999,2025-07-12 08:21:59.421970,Buckingham,Hamster Wheel,5,24.28,Rodent,121.4
1000,2025-07-05 08:21:59.421973,Oxford,Rabbit Hutch,8,47.44,Rodent,379.52
1001,2025-06-02 08:21:59.421975,Milton Keynes,Dog Chew Toy,6,34.8,Dog,208.8
1002,2025-07-10 08:21:59.421978,Oxford,Wet Cat Food,5,17.16,Cat,85.8
1003,2025-06-30 08:21:59.421980,Oxford,Bird Seed,9,11.84,Bird,106.56
1004,2025-05-21 08:21:59.421983,Aylesbury,Flea Shampoo,2,17.27,Dog,34.54
1005,2025-07-01 08:21:59.421985,Oxford,Bird Seed,1,7.36,Bird,7.36
1006,2025-07-17 08:21:59.421987,Buckingham,Cat Litter,8,9.75,Cat,78.0
1007,2025-06-01 08:21:59.421990,Oxford,Fish Flakes,3,7.91,Fish,23.73
1008,2025-06-17 08:21:59.421992,Buckingham,Cat Litter,7,22.87,Cat,160.09
1009,2025-06-17 08:21:59.421994,Buckingham,Cat Litter,8,40.38,Cat,323.04
1010,2025-06-09 08:21:59.421997,Buckingham,Dog Chew Toy,6,9.64,Dog,57.84
1011,2025-06-06 08:21:59.421999,Milton Keynes,Hamster Wheel,9,9.12,Rodent,82.08
1012,2025-06-30 08:21:59.422002,Aylesbury,Flea Shampoo,7,33.23,Dog,232.61
1013,2025-05-29 08:21:59.422004,Buckingham,Flea Shampoo,5,12.26,Dog,61.3
1014,2025-06-26 08:21:59.422007,Buckingham,Cat Litter,8,7.58,Cat,60.64
1015,2025-06-16 08:21:59.422009,Milton Keynes,Rabbit Hutch,2,10.83,Rodent,21.66
1016,2025-05-25 08:21:59.422012,Buckingham,Dog Chew Toy,7,46.41,Dog,324.87
1017,2025-07-04 08:21:59.422014,Oxford,Cat Litter,4,41.6,Cat,166.4
1018,2025-06-19 08:21:59.422017,Oxford,Wet Cat Food,9,19.63,Cat,176.67
1019,2025-06-01 08:21:59.422019,Aylesbury,Fish Flakes,1,33.81,Fish,33.81
1020,2025-05-20 08:21:59.422022,Buckingham,Hamster Wheel,7,28.24,Rodent,197.68
1021,2025-06-21 08:21:59.422024,Milton Keynes,Aquarium Filter,6,34.81,Fish,208.86
1022,2025-06-05 08:21:59.422027,Oxford,Wet Cat Food,8,35.08,Cat,280.64
1023,2025-07-01 08:21:59.422029,Milton Keynes,Rabbit Hutch,5,32.54,Rodent,162.7
1024,2025-07-13 08:21:59.422032,Milton Keynes,Bird Seed,1,15.5,Bird,15.5
1025,2025-07-12 08:21:59.422035,Oxford,Bird Seed,1,4.82,Bird,4.82
1026,2025-06-03 08:21:59.422037,Milton Keynes,Wet Cat Food,9,24.4,Cat,219.6
1027,2025-05-23 08:21:59.422039,Oxford,Cat Litter,6,44.87,Cat,269.22
1028,2025-05-30 08:21:59.422041,Milton Keynes,Aquarium Filter,5,29.76,Fish,148.8
1029,2025-05-31 08:21:59.422044,Oxford,Dry Dog Food,1,42.11,Dog,42.11
1030,2025-05-19 08:21:59.422046,Buckingham,Dry Dog Food,6,49.6,Dog,297.6
1031,2025-05-31 08:21:59.422049,Aylesbury,Rabbit Hutch,6,10.68,Rodent,64.08
1032,2025-06-29 08:21:59.422051,Oxford,Cat Litter,3,35.5,Cat,106.5
1033,2025-06-28 08:21:59.422054,Oxford,Flea Shampoo,8,34.68,Dog,277.44
1034,2025-07-03 08:21:59.422056,Aylesbury,Flea Shampoo,1,49.05,Dog,49.05
1035,2025-06-18 08:21:59.422059,Oxford,Hamster Wheel,1,49.31,Rodent,49.31
1036,2025-06-06 08:21:59.422063,Oxford,Aquarium Filter,6,35.26,Fish,211.56
1037,2025-06-09 08:21:59.422068,Milton Keynes,Aquarium Filter,1,14.44,Fish,14.44
1038,2025-06-10 08:21:59.422072,Aylesbury,Bird Seed,6,40.52,Bird,243.12
1039,2025-06-07 08:21:59.422077,Buckingham,Dog Chew Toy,1,8.02,Dog,8.02
1040,2025-06-25 08:21:59.422081,Oxford,Rabbit Hutch,6,39.68,Rodent,238.08
1041,2025-05-21 08:21:59.422086,Aylesbury,Dry Dog Food,3,45.77,Dog,137.31
1042,2025-06-17 08:21:59.422092,Milton Keynes,Rabbit Hutch,8,20.98,Rodent,167.84
1043,2025-07-10 08:21:59.422098,Buckingham,Flea Shampoo,6,32.63,Dog,195.78
1044,2025-06-07 08:21:59.422102,Aylesbury,Flea Shampoo,1,23.21,Dog,23.21
1045,2025-07-05 08:21:59.422107,Buckingham,Wet Cat Food,5,23.56,Cat,117.8
1046,2025-06-07 08:21:59.422111,Buckingham,Hamster Wheel,8,17.58,Rodent,140.64
1047,2025-05-19 08:21:59.422116,Buckingham,Aquarium Filter,3,38.81,Fish,116.43
1048,2025-05-26 08:21:59.422122,Oxford,Fish Flakes,6,46.99,Fish,281.94
1049,2025-07-17 08:21:59.422124,Oxford,Rabbit Hutch,5,47.21,Rodent,236.05
1050,2025-06-07 08:21:59.422126,Milton Keynes,Flea Shampoo,6,11.2,Dog,67.2
1051,2025-06-12 08:21:59.422129,Milton Keynes,Dog Chew Toy,1,44.1,Dog,44.1
1052,2025-06-01 08:21:59.422131,Aylesbury,Bird Seed,7,37.65,Bird,263.55
1053,2025-05-24 08:21:59.422133,Milton Keynes,Dry Dog Food,9,14.87,Dog,133.83
1054,2025-05-25 08:21:59.422136,Buckingham,Hamster Wheel,2,6.15,Rodent,12.3
1055,2025-05-30 08:21:59.422139,Buckingham,Dog Chew Toy,5,15.59,Dog,77.95
1056,2025-06-11 08:21:59.422142,Oxford,Hamster Wheel,4,45.86,Rodent,183.44
1057,2025-06-05 08:21:59.422144,Buckingham,Wet Cat Food,6,32.75,Cat,196.5
1058,2025-07-16 08:21:59.422146,Aylesbury,Fish Flakes,6,36.88,Fish,221.28
1059,2025-07-13 08:21:59.422149,Buckingham,Flea Shampoo,2,15.08,Dog,30.16
1060,2025-07-02 08:21:59.422151,Buckingham,Bird Seed,2,36.8,Bird,73.6
1061,2025-05-22 08:21:59.422153,Aylesbury,Dog Chew Toy,4,4.31,Dog,17.24
1062,2025-07-10 08:21:59.422156,Milton Keynes,Hamster Wheel,1,20.63,Rodent,20.63
1063,2025-06-11 08:21:59.422158,Milton Keynes,Aquarium Filter,9,32.45,Fish,292.05
1064,2025-06-25 08:21:59.422161,Aylesbury,Wet Cat Food,7,9.86,Cat,69.02
1065,2025-07-03 08:21:59.422163,Oxford,Aquarium Filter,7,41.67,Fish,291.69
1066,2025-06-04 08:21:59.422165,Buckingham,Bird Seed,3,14.04,Bird,42.12
1067,2025-06-21 08:21:59.422168,Aylesbury,Dog Chew Toy,3,33.65,Dog,100.95
1068,2025-07-07 08:21:59.422170,Buckingham,Wet Cat Food,1,22.03,Cat,22.03
1069,2025-06-29 08:21:59.422173,Oxford,Dog Chew Toy,3,31.0,Dog,93.0
1070,2025-05-19 08:21:59.422175,Buckingham,Flea Shampoo,3,8.04,Dog,24.12
1071,2025-06-10 08:21:59.422179,Aylesbury,Cat Litter,4,3.78,Cat,15.12
1072,2025-05-19 08:21:59.422184,Buckingham,Wet Cat Food,4,45.74,Cat,182.96
1073,2025-07-12 08:21:59.422188,Milton Keynes,Aquarium Filter,3,15.66,Fish,46.98
1074,2025-05-26 08:21:59.422192,Oxford,Bird Seed,8,41.51,Bird,332.08
1075,2025-06-27 08:21:59.422196,Oxford,Fish Flakes,8,49.96,Fish,399.68
1076,2025-07-01 08:21:59.422201,Oxford,Flea Shampoo,1,12.93,Dog,12.93
1077,2025-07-18 08:21:59.422206,Aylesbury,Cat Litter,7,15.45,Cat,108.15
1078,2025-06-15 08:21:59.422218,Oxford,Fish Flakes,2,34.14,Fish,68.28
1079,2025-06-18 08:21:59.422221,Milton Keynes,Dry Dog Food,1,48.37,Dog,48.37
1080,2025-07-03 08:21:59.422223,Aylesbury,Flea Shampoo,3,46.03,Dog,138.09
1081,2025-06-13 08:21:59.422226,Milton Keynes,Bird Seed,4,26.63,Bird,106.52
1082,2025-07-15 08:21:59.422228,Buckingham,Hamster Wheel,6,40.36,Rodent,242.16
1083,2025-05-21 08:21:59.422230,Buckingham,Wet Cat Food,5,9.37,Cat,46.85
1084,2025-07-18 08:21:59.422233,Buckingham,Dog Chew Toy,4,48.93,Dog,195.72
1085,2025-06-25 08:21:59.422235,Buckingham,Bird Seed,8,48.31,Bird,386.48
1086,2025-07-11 08:21:59.422238,Milton Keynes,Wet Cat Food,4,10.69,Cat,42.76
1087,2025-05-25 08:21:59.422240,Aylesbury,Fish Flakes,2,17.06,Fish,34.12
1088,2025-07-17 08:21:59.422243,Aylesbury,Dog Chew Toy,3,7.7,Dog,23.1
1089,2025-07-01 08:21:59.422246,Oxford,Rabbit Hutch,6,15.76,Rodent,94.56
1090,2025-07-14 08:21:59.422248,Milton Keynes,Aquarium Filter,8,41.34,Fish,330.72
1091,2025-05-31 08:21:59.422251,Buckingham,Dry Dog Food,8,20.77,Dog,166.16
1092,2025-07-08 08:21:59.422253,Milton Keynes,Flea Shampoo,9,7.14,Dog,64.26
1093,2025-06-15 08:21:59.422256,Oxford,Bird Seed,7,19.07,Bird,133.49
1094,2025-06-08 08:21:59.422258,Oxford,Dry Dog Food,2,49.12,Dog,98.24
1095,2025-07-16 08:21:59.422261,Milton Keynes,Hamster Wheel,8,32.59,Rodent,260.72
1096,2025-07-12 08:21:59.422263,Milton Keynes,Wet Cat Food,7,22.55,Cat,157.85
1097,2025-07-04 08:21:59.422265,Milton Keynes,Wet Cat Food,8,10.82,Cat,86.56
1098,2025-06-14 08:21:59.422268,Aylesbury,Bird Seed,3,49.34,Bird,148.02
1099,2025-05-22 08:21:59.422270,Buckingham,Cat Litter,7,41.57,Cat,290.99
1100,2025-05-25 08:21:59.422272,Milton Keynes,Cat Litter,9,16.22,Cat,145.98
1101,2025-06-11 08:21:59.422275,Milton Keynes,Rabbit Hutch,3,6.28,Rodent,18.84
1102,2025-05-23 08:21:59.422278,Milton Keynes,Aquarium Filter,6,5.65,Fish,33.9
1103,2025-06-14 08:21:59.422281,Oxford,Dog Chew Toy,2,8.65,Dog,17.3
1104,2025-06-26 08:21:59.422283,Oxford,Hamster Wheel,2,30.29,Rodent,60.58
1105,2025-07-09 08:21:59.422286,Aylesbury,Dry Dog Food,5,46.64,Dog,233.2
1106,2025-05-29 08:21:59.422288,Buckingham,Cat Litter,5,26.34,Cat,131.7
1107,2025-07-08 08:21:59.422290,Aylesbury,Rabbit Hutch,7,42.61,Rodent,298.27
1108,2025-07-07 08:21:59.422293,Buckingham,Rabbit Hutch,2,23.95,Rodent,47.9
1109,2025-06-07 08:21:59.422295,Oxford,Bird Seed,7,36.29,Bird,254.03
1110,2025-05-30 08:21:59.422297,Oxford,Hamster Wheel,5,37.39,Rodent,186.95
1111,2025-06-07 08:21:59.422300,Oxford,Fish Flakes,6,11.17,Fish,67.02
1112,2025-06-20 08:21:59.422302,Aylesbury,Dog Chew Toy,8,19.97,Dog,159.76
1113,2025-06-08 08:21:59.422305,Milton Keynes,Aquarium Filter,4,32.94,Fish,131.76
1114,2025-06-16 08:21:59.422307,Milton Keynes,Flea Shampoo,7,6.31,Dog,44.17
1115,2025-07-03 08:21:59.422310,Oxford,Bird Seed,6,19.98,Bird,119.88
1116,2025-06-26 08:21:59.422312,Milton Keynes,Dog Chew Toy,2,28.13,Dog,56.26
1117,2025-07-14 08:21:59.422314,Milton Keynes,Flea Shampoo,8,49.81,Dog,398.48
1118,2025-07-18 08:21:59.422317,Aylesbury,Flea Shampoo,9,25.29,Dog,227.61
1119,2025-06-04 08:21:59.422319,Buckingham,Hamster Wheel,5,41.34,Rodent,206.7
1120,2025-06-12 08:21:59.422321,Oxford,Hamster Wheel,4,23.3,Rodent,93.2
1121,2025-06-09 08:21:59.422324,Oxford,Dry Dog Food,6,40.42,Dog,242.52
1122,2025-07-12 08:21:59.422326,Aylesbury,Rabbit Hutch,8,30.97,Rodent,247.76
1123,2025-07-11 08:21:59.422328,Aylesbury,Dog Chew Toy,3,44.66,Dog,133.98
1124,2025-07-05 08:21:59.422331,Milton Keynes,Bird Seed,1,22.3,Bird,22.3
1125,2025-07-01 08:21:59.422333,Oxford,Wet Cat Food,4,31.39,Cat,125.56
1126,2025-06-20 08:21:59.422336,Buckingham,Bird Seed,4,32.6,Bird,130.4
1127,2025-07-12 08:21:59.422338,Aylesbury,Dry Dog Food,1,22.61,Dog,22.61
1128,2025-06-14 08:21:59.422341,Buckingham,Aquarium Filter,9,9.77,Fish,87.93
1129,2025-07-07 08:21:59.422343,Buckingham,Rabbit Hutch,3,7.39,Rodent,22.17
1130,2025-06-04 08:21:59.422345,Oxford,Wet Cat Food,5,3.77,Cat,18.85
1131,2025-05-22 08:21:59.422348,Oxford,Cat Litter,6,44.05,Cat,264.3
1132,2025-06-02 08:21:59.422351,Aylesbury,Aquarium Filter,8,14.1,Fish,112.8
1133,2025-07-06 08:21:59.422353,Oxford,Hamster Wheel,6,12.93,Rodent,77.58
1134,2025-07-17 08:21:59.422355,Oxford,Flea Shampoo,3,37.58,Dog,112.74
1135,2025-07-09 08:21:59.422358,Oxford,Cat Litter,6,18.03,Cat,108.18
1136,2025-05-25 08:21:59.422360,Buckingham,Bird Seed,1,26.77,Bird,26.77
1137,2025-06-28 08:21:59.422363,Aylesbury,Bird Seed,4,10.63,Bird,42.52
1138,2025-06-02 08:21:59.422365,Milton Keynes,Hamster Wheel,6,48.1,Rodent,288.6
1139,2025-05-19 08:21:59.422367,Buckingham,Dry Dog Food,7,43.01,Dog,301.07
1140,2025-06-22 08:21:59.422370,Oxford,Dog Chew Toy,3,43.59,Dog,130.77
1141,2025-07-16 08:21:59.422372,Buckingham,Cat Litter,9,22.11,Cat,198.99
1142,2025-05-19 08:21:59.422374,Oxford,Cat Litter,7,38.82,Cat,271.74
1143,2025-07-14 08:21:59.422377,Oxford,Fish Flakes,1,9.75,Fish,9.75
1144,2025-07-06 08:21:59.422379,Buckingham,Aquarium Filter,2,3.4,Fish,6.8
1145,2025-06-07 08:21:59.422382,Aylesbury,Rabbit Hutch,1,3.93,Rodent,3.93
1146,2025-07-14 08:21:59.422384,Oxford,Aquarium Filter,9,30.56,Fish,275.04
1147,2025-06-08 08:21:59.422386,Aylesbury,Dog Chew Toy,9,24.39,Dog,219.51
1148,2025-07-01 08:21:59.422389,Milton Keynes,Bird Seed,7,27.34,Bird,191.38
1149,2025-07-01 08:21:59.422391,Oxford,Bird Seed,3,3.34,Bird,10.02
1150,2025-06-28 08:21:59.422394,Aylesbury,Bird Seed,5,22.86,Bird,114.3
1151,2025-05-25 08:21:59.422396,Aylesbury,Fish Flakes,4,36.74,Fish,146.96
1152,2025-05-21 08:21:59.422399,Milton Keynes,Bird Seed,7,23.8,Bird,166.6
1153,2025-06-28 08:21:59.422401,Aylesbury,Dog Chew Toy,9,37.4,Dog,336.6
1154,2025-05-21 08:21:59.422403,Aylesbury,Hamster Wheel,2,13.94,Rodent,27.88
1155,2025-07-04 08:21:59.422406,Milton Keynes,Rabbit Hutch,8,41.21,Rodent,329.68
1156,2025-05-22 08:21:59.422410,Oxford,Dog Chew Toy,9,30.65,Dog,275.85
1157,2025-06-27 08:21:59.422413,Aylesbury,Rabbit Hutch,9,12.9,Rodent,116.1
1158,2025-07-05 08:21:59.422415,Aylesbury,Dog Chew Toy,7,14.12,Dog,98.84
1159,2025-06-29 08:21:59.422418,Aylesbury,Bird Seed,9,32.51,Bird,292.59
1160,2025-05-26 08:21:59.422420,Buckingham,Hamster Wheel,9,42.0,Rodent,378.0
1161,2025-05-30 08:21:59.422423,Milton Keynes,Cat Litter,3,22.52,Cat,67.56
1162,2025-06-09 08:21:59.422427,Buckingham,Aquarium Filter,4,15.13,Fish,60.52
1163,2025-06-10 08:21:59.422432,Milton Keynes,Flea Shampoo,2,43.74,Dog,87.48
1164,2025-05-23 08:21:59.422436,Oxford,Hamster Wheel,3,34.45,Rodent,103.35
1165,2025-05-23 08:21:59.422441,Oxford,Cat Litter,5,24.05,Cat,120.25
1166,2025-06-23 08:21:59.422445,Aylesbury,Dry Dog Food,5,25.92,Dog,129.6
1167,2025-06-08 08:21:59.422449,Milton Keynes,Dog Chew Toy,6,12.59,Dog,75.54
1168,2025-06-19 08:21:59.422455,Oxford,Dry Dog Food,7,32.45,Dog,227.15
1169,2025-06-24 08:21:59.422459,Milton Keynes,Cat Litter,7,19.85,Cat,138.95
1170,2025-06-28 08:21:59.422463,Oxford,Hamster Wheel,1,49.79,Rodent,49.79
1171,2025-05-27 08:21:59.422467,Buckingham,Dog Chew Toy,2,25.56,Dog,51.12
